,CarrierDel,CarrierID,Delays,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
1227,3972.0,US,6122.0,3724.0,9,6489.0,40818,33.0,223.0,2006
1228,6338.0,WN,14820.0,10027.0,9,6406.0,91088,230.0,745.0,2006
1229,1681.0,XE,4463.0,2335.0,9,4424.0,35372,73.0,331.0,2006
1230,2611.0,YV,5676.0,2302.0,9,1046.0,25406,16.0,135.0,2006
1231,3667.0,AA,9713.0,5530.0,10,7928.0,53342,17.0,1421.0,2006
1232,1093.0,AS,2118.0,1097.0,10,1599.0,13311,23.0,41.0,2006
1233,1255.0,B6,2796.0,1810.0,10,3171.0,13924,37.0,37.0,2006
1234,1994.0,CO,5291.0,2154.0,10,5701.0,26345,64.0,786.0,2006
1235,5182.0,DL,9449.0,6414.0,10,10879.0,42100,3.0,446.0,2006
1236,4159.0,EV,8291.0,1659.0,10,7231.0,23101,20.0,1441.0,2006
1237,543.0,F9,869.0,448.0,10,979.0,8074,0.0,61.0,2006
1238,1235.0,FL,5494.0,3610.0,10,4570.0,20446,0.0,13.0,2006
1239,259.0,HA,197.0,140.0,10,4.0,4545,3.0,4.0,2006
1240,176.0,KH,319.0,72.0,10,38.0,3885,1.0,2.0,2006
1241,4623.0,MQ,11317.0,7876.0,10,8094.0,47259,12.0,1070.0,2006
1242,5393.0,NW,6604.0,3706.0,10,9641.0,37828,40.0,905.0,2006
1243,3498.0,OH,5909.0,434.0,10,5509.0,23174,15.0,1576.0,2006
1244,5448.0,OO,8415.0,3149.0,10,1005.0,47166,69.0,248.0,2006
1245,95.0,TZ,283.0,162.0,10,314.0,1605,1.0,2.0,2006
1246,3196.0,UA,7994.0,4907.0,10,7204.0,42495,0.0,232.0,2006
1247,4906.0,US,7079.0,4395.0,10,7774.0,42842,34.0,160.0,2006
1248,8858.0,WN,18568.0,13163.0,10,8252.0,96143,253.0,672.0,2006
1249,2751.0,XE,7821.0,4263.0,10,7023.0,38190,77.0,1095.0,2006
1250,2633.0,YV,6126.0,2554.0,10,1246.0,25943,36.0,168.0,2006
1251,3612.0,AA,9291.0,5023.0,11,7183.0,51390,6.0,1140.0,2006
1252,1397.0,AS,3007.0,1505.0,11,1887.0,12529,31.0,184.0,2006
1253,1530.0,B6,3363.0,2239.0,11,3211.0,14357,23.0,64.0,2006
1254,1468.0,CO,4468.0,1597.0,11,4670.0,25591,58.0,425.0,2006
1255,3388.0,DL,6465.0,3791.0,11,7199.0,40492,5.0,333.0,2006
1256,3604.0,EV,6620.0,1423.0,11,4474.0,21990,12.0,761.0,2006
1257,476.0,F9,712.0,331.0,11,745.0,7457,3.0,32.0,2006
1258,1037.0,FL,3961.0,2435.0,11,2965.0,20428,0.0,8.0,2006
1259,250.0,HA,228.0,204.0,11,12.0,4440,5.0,8.0,2006
1260,135.0,KH,248.0,64.0,11,29.0,3782,3.0,3.0,2006
1261,3492.0,MQ,8794.0,5633.0,11,5941.0,44561,7.0,817.0,2006
1262,5313.0,NW,6492.0,3278.0,11,8361.0,36215,44.0,820.0,2006
1263,2898.0,OH,5070.0,413.0,11,4501.0,21458,5.0,1350.0,2006
1264,4722.0,OO,7918.0,2799.0,11,1130.0,44827,32.0,301.0,2006
1265,80.0,TZ,261.0,143.0,11,296.0,1534,2.0,3.0,2006
1266,2539.0,UA,6882.0,4071.0,11,5309.0,40745,0.0,202.0,2006
1267,4679.0,US,7273.0,4232.0,11,7017.0,40987,57.0,222.0,2006
1268,7443.0,WN,16046.0,10530.0,11,6186.0,91903,174.0,603.0,2006
1269,2048.0,XE,6009.0,3037.0,11,5503.0,36402,64.0,557.0,2006
1270,2288.0,YV,4733.0,1643.0,11,1048.0,25109,20.0,155.0,2006
1271,6678.0,AA,14777.0,8726.0,12,9820.0,54171,50.0,1940.0,2006
1272,1919.0,AS,3761.0,1955.0,12,2357.0,12953,54.0,117.0,2006
1273,2334.0,B6,4529.0,3159.0,12,3859.0,15449,41.0,44.0,2006
1274,2241.0,CO,5742.0,2216.0,12,5254.0,27094,138.0,492.0,2006
1275,3196.0,DL,6101.0,3012.0,12,4980.0,40188,9.0,447.0,2006
1276,3346.0,EV,5948.0,1186.0,12,2812.0,21093,16.0,403.0,2006
1277,617.0,F9,1262.0,613.0,12,1248.0,7638,3.0,378.0,2006
1278,1501.0,FL,4355.0,2562.0,12,3027.0,21308,0.0,12.0,2006
1279,326.0,HA,283.0,227.0,12,5.0,4646,8.0,3.0,2006
1280,132.0,KH,238.0,69.0,12,26.0,3933,3.0,5.0,2006
1281,5286.0,MQ,13207.0,9094.0,12,8388.0,46180,24.0,1592.0,2006
1282,6950.0,NW,8412.0,4093.0,12,8917.0,37496,83.0,939.0,2006
1283,2973.0,OH,5436.0,366.0,12,3231.0,21685,9.0,1019.0,2006
1284,7370.0,OO,12618.0,4649.0,12,1552.0,47675,83.0,555.0,2006
1285,139.0,TZ,322.0,168.0,12,385.0,1650,3.0,0.0,2006
1286,4384.0,UA,9380.0,5332.0,12,6718.0,42008,1.0,265.0,2006
1287,6644.0,US,9659.0,5297.0,12,7436.0,42019,81.0,369.0,2006
1288,12363.0,WN,22987.0,15767.0,12,7927.0,94287,349.0,823.0,2006
1289,3054.0,XE,8299.0,4347.0,12,7050.0,37455,138.0,865.0,2006
1290,2826.0,YV,6200.0,2147.0,12,1382.0,25830,22.0,238.0,2006
1291,1485.0,9E,3057.0,1404.0,1,2981.0,21062,7.0,165.0,2007
1292,5806.0,AA,14311.0,8137.0,1,9202.0,55124,21.0,3462.0,2007
1293,1520.0,AS,3048.0,1546.0,1,1972.0,12828,26.0,150.0,2007
1294,1903.0,B6,3938.0,2691.0,1,3484.0,15367,46.0,50.0,2007
1295,1823.0,CO,4975.0,1786.0,1,5026.0,26047,138.0,463.0,2007
1296,2950.0,DL,5751.0,2898.0,1,5323.0,39276,11.0,538.0,2007
1297,3364.0,EV,6618.0,1222.0,1,3574.0,22594,13.0,914.0,2007
1298,922.0,F9,1604.0,893.0,1,1616.0,7812,2.0,169.0,2007
1299,1087.0,FL,3376.0,2022.0,1,2577.0,20632,0.0,43.0,2007
1300,273.0,HA,228.0,178.0,1,2.0,4622,2.0,6.0,2007
1301,179.0,KH,324.0,165.0,1,17.0,3875,2.0,0.0,2007
1302,3990.0,MQ,10812.0,7444.0,1,8058.0,45967,3.0,1861.0,2007
1303,4873.0,NW,5986.0,2834.0,1,7552.0,35527,35.0,422.0,2007
1304,2954.0,OH,5036.0,391.0,1,4238.0,21462,9.0,1196.0,2007
1305,7395.0,OO,12791.0,5758.0,1,1127.0,48387,41.0,767.0,2007
1306,3814.0,UA,8373.0,5121.0,1,7008.0,41310,0.0,557.0,2007
1307,5779.0,US,8335.0,4933.0,1,7900.0,42101,60.0,268.0,2007
1308,7905.0,WN,16916.0,10955.0,1,6831.0,96330,131.0,713.0,2007
1309,2460.0,XE,6829.0,3569.0,1,6732.0,35327,63.0,720.0,2007
1310,2572.0,YV,5951.0,2527.0,1,1516.0,25909,14.0,220.0,2007
1311,2074.0,9E,4596.0,2239.0,2,3734.0,19907,6.0,226.0,2007
1312,5883.0,AA,13368.0,7780.0,2,8905.0,49503,42.0,3086.0,2007
1313,1317.0,AS,2713.0,1367.0,2,1742.0,11746,40.0,86.0,2007
1314,2048.0,B6,4072.0,2758.0,2,3465.0,14533,39.0,166.0,2007
1315,1999.0,CO,4900.0,1820.0,2,4626.0,24224,92.0,498.0,2007
1316,3035.0,DL,5671.0,2924.0,2,5095.0,35710,4.0,409.0,2007
1317,4205.0,EV,7240.0,1425.0,2,3799.0,21198,17.0,779.0,2007
1318,958.0,F9,1572.0,894.0,2,1556.0,7203,0.0,55.0,2007
1319,1479.0,FL,4362.0,2663.0,2,3228.0,19194,0.0,122.0,2007
1320,241.0,HA,211.0,170.0,2,16.0,4172,4.0,4.0,2007
1321,155.0,KH,264.0,129.0,2,49.0,3517,2.0,1.0,2007
1322,4347.0,MQ,10881.0,7502.0,2,7923.0,41203,5.0,2147.0,2007
1323,6713.0,NW,8632.0,4616.0,2,9386.0,32800,41.0,650.0,2007
1324,3267.0,OH,5644.0,388.0,2,4336.0,18466,25.0,1448.0,2007
1325,6543.0,OO,11301.0,4944.0,2,1171.0,44408,43.0,590.0,2007
1326,4522.0,UA,9437.0,5932.0,2,7512.0,37665,3.0,783.0,2007
1327,8178.0,US,11134.0,6856.0,2,9131.0,37951,59.0,815.0,2007
1328,9144.0,WN,19087.0,13152.0,2,7718.0,86974,353.0,793.0,2007
1329,2629.0,XE,6418.0,3344.0,2,5737.0,31702,56.0,620.0,2007
1330,2763.0,YV,6310.0,2897.0,2,1078.0,23528,12.0,276.0,2007
1331,1449.0,9E,3278.0,1385.0,3,2301.0,22298,8.0,196.0,2007
1332,5596.0,AA,12700.0,6885.0,3,9123.0,55040,20.0,1706.0,2007
1333,1481.0,AS,2978.0,1501.0,3,1722.0,13002,59.0,73.0,2007
1334,2445.0,B6,4817.0,3260.0,3,3940.0,16685,31.0,77.0,2007
1335,2436.0,CO,6513.0,2648.0,3,5316.0,28330,119.0,762.0,2007
1336,3226.0,DL,5866.0,2838.0,3,5352.0,41179,4.0,263.0,2007
1337,3946.0,EV,6805.0,1135.0,3,3057.0,24085,14.0,565.0,2007
1338,714.0,F9,1068.0,463.0,3,950.0,8099,2.0,24.0,2007
1339,1438.0,FL,4131.0,2243.0,3,2756.0,22327,0.0,40.0,2007
1340,245.0,HA,157.0,125.0,3,3.0,4683,2.0,1.0,2007
1341,147.0,KH,245.0,108.0,3,34.0,3980,5.0,1.0,2007
1342,3993.0,MQ,9707.0,6254.0,3,6951.0,45410,6.0,1057.0,2007
1343,6595.0,NW,7941.0,3949.0,3,8478.0,37003,58.0,415.0,2007
1344,2800.0,OH,4994.0,403.0,3,3982.0,20519,15.0,1191.0,2007
1345,4855.0,OO,8322.0,3513.0,3,876.0,50514,55.0,241.0,2007
1346,4127.0,UA,9283.0,6003.0,3,6865.0,42714,2.0,296.0,2007
1347,12335.0,US,15364.0,9230.0,3,11460.0,42921,67.0,370.0,2007
1348,9297.0,WN,18455.0,12394.0,3,7018.0,97928,189.0,649.0,2007
1349,3319.0,XE,8531.0,4458.0,3,6011.0,35993,75.0,973.0,2007
1350,2906.0,YV,6289.0,2420.0,3,1182.0,26499,16.0,191.0,2007
1351,1104.0,9E,2172.0,820.0,4,2054.0,21214,4.0,162.0,2007
1352,5481.0,AA,11894.0,6840.0,4,9021.0,52186,25.0,1269.0,2007
1353,1157.0,AS,2204.0,1021.0,4,1317.0,12833,42.0,44.0,2007
1354,2132.0,B6,4694.0,3268.0,4,4016.0,16504,33.0,34.0,2007
1355,2013.0,CO,5908.0,2399.0,4,5291.0,27331,66.0,579.0,2007
1356,2745.0,DL,5100.0,2604.0,4,4920.0,38744,16.0,144.0,2007
1357,3583.0,EV,6208.0,1317.0,4,3054.0,23351,15.0,556.0,2007
1358,671.0,F9,1078.0,593.0,4,1104.0,7883,3.0,30.0,2007
1359,1162.0,FL,3387.0,1846.0,4,2322.0,21754,0.0,19.0,2007
1360,192.0,HA,106.0,69.0,4,3.0,4565,2.0,0.0,2007
1361,115.0,KH,184.0,46.0,4,19.0,3882,0.0,0.0,2007
1362,3685.0,MQ,8866.0,5971.0,4,6861.0,43582,8.0,838.0,2007
1363,4580.0,NW,5634.0,2658.0,4,6640.0,35420,49.0,462.0,2007
1364,2224.0,OH,4395.0,326.0,4,4021.0,19062,13.0,1273.0,2007
1365,4242.0,OO,7110.0,2929.0,4,945.0,48388,43.0,173.0,2007
1366,3671.0,UA,8543.0,5527.0,4,6229.0,40822,1.0,331.0,2007
1367,9374.0,US,11459.0,7419.0,4,10061.0,41334,116.0,268.0,2007
1368,8439.0,WN,17092.0,11516.0,4,6316.0,96085,204.0,690.0,2007
1369,2945.0,XE,7367.0,3909.0,4,5808.0,34233,50.0,620.0,2007
1370,2468.0,YV,5228.0,1922.0,4,1200.0,25475,18.0,131.0,2007
1371,1136.0,9E,2378.0,929.0,5,2140.0,21295,5.0,235.0,2007
1372,5083.0,AA,11499.0,7157.0,5,9976.0,53754,23.0,1760.0,2007
1373,1564.0,AS,2697.0,1298.0,5,2056.0,14075,47.0,26.0,2007
1374,1158.0,B6,2725.0,1663.0,5,2533.0,15864,28.0,50.0,2007
1375,2117.0,CO,5364.0,2303.0,5,4752.0,27885,94.0,619.0,2007
1376,2061.0,DL,3903.0,1761.0,5,4495.0,38747,3.0,204.0,2007
1377,2687.0,EV,4771.0,1007.0,5,2414.0,23437,11.0,383.0,2007
1378,1035.0,F9,1502.0,769.0,5,1574.0,8532,2.0,153.0,2007
1379,905.0,FL,2923.0,1440.0,5,1863.0,22570,0.0,46.0,2007
1380,279.0,HA,170.0,142.0,5,4.0,4707,3.0,0.0,2007
1381,239.0,KH,392.0,192.0,5,18.0,3819,1.0,0.0,2007
1382,4251.0,MQ,9634.0,6543.0,5,7290.0,46088,5.0,1069.0,2007
1383,4356.0,NW,5222.0,2572.0,5,7120.0,36910,30.0,484.0,2007
1384,1724.0,OH,3281.0,238.0,5,3017.0,19242,2.0,927.0,2007
1385,4595.0,OO,7469.0,3032.0,5,919.0,49696,38.0,274.0,2007
1386,3249.0,UA,7698.0,4967.0,5,6341.0,41520,0.0,439.0,2007
1387,8089.0,US,9560.0,6046.0,5,9152.0,42215,128.0,215.0,2007
1388,8401.0,WN,17780.0,12040.0,5,7189.0,98773,203.0,836.0,2007
1389,2738.0,XE,6707.0,3395.0,5,4912.0,36226,55.0,678.0,2007
1390,2162.0,YV,4243.0,1357.0,5,995.0,26254,17.0,101.0,2007
1391,1737.0,9E,3649.0,1536.0,6,3052.0,21816,10.0,322.0,2007
1392,6393.0,AA,16837.0,11097.0,6,13421.0,52070,36.0,4661.0,2007
1393,1995.0,AS,3646.0,2017.0,6,2347.0,14315,53.0,46.0,2007
1394,1843.0,B6,4349.0,2633.0,6,3833.0,15624,25.0,135.0,2007
1395,2670.0,CO,7425.0,3112.0,6,5774.0,27366,110.0,887.0,2007
1396,5659.0,DL,9650.0,5736.0,6,8767.0,40200,7.0,627.0,2007
1397,5010.0,EV,9831.0,2485.0,6,5708.0,25164,20.0,1381.0,2007
1398,1310.0,F9,2060.0,1110.0,6,1885.0,8364,5.0,229.0,2007
1399,1511.0,FL,5507.0,3063.0,6,3633.0,22691,0.0,140.0,2007
1400,256.0,HA,198.0,152.0,6,4.0,4808,9.0,3.0,2007
1401,293.0,KH,476.0,163.0,6,13.0,3900,2.0,2.0,2007
1402,5720.0,MQ,13617.0,9566.0,6,9519.0,44952,15.0,2275.0,2007
1403,6063.0,NW,7449.0,3794.0,6,8257.0,36005,57.0,705.0,2007
1404,2777.0,OH,5173.0,308.0,6,4105.0,20023,7.0,1464.0,2007
1405,5607.0,OO,8819.0,3488.0,6,908.0,50818,77.0,290.0,2007
1406,5042.0,UA,11164.0,7414.0,6,7885.0,40987,13.0,632.0,2007
1407,9209.0,US,11883.0,7233.0,6,9596.0,40547,165.0,583.0,2007
1408,12516.0,WN,25837.0,18323.0,6,9411.0,96693,328.0,1527.0,2007
1409,3651.0,XE,8743.0,4348.0,6,6072.0,37140,113.0,965.0,2007
1410,2944.0,YV,5796.0,1848.0,6,1041.0,25797,30.0,168.0,2007
1411,1567.0,9E,3118.0,1262.0,7,2820.0,22190,9.0,269.0,2007
1412,7000.0,AA,15391.0,10135.0,7,12286.0,53837,49.0,3197.0,2007
1413,2294.0,AS,4272.0,2327.0,7,2575.0,14797,86.0,64.0,2007
1414,1995.0,B6,4259.0,2705.0,7,3738.0,16426,42.0,245.0,2007
1415,2858.0,CO,7298.0,3167.0,7,5087.0,27889,126.0,888.0,2007
1416,6726.0,DL,10996.0,6952.0,7,9531.0,41606,26.0,534.0,2007
1417,5377.0,EV,10461.0,2609.0,7,5956.0,25551,12.0,1493.0,2007
1418,1287.0,F9,1965.0,942.0,7,1773.0,9024,2.0,164.0,2007
1419,1837.0,FL,6253.0,3779.0,7,4364.0,23663,0.0,91.0,2007
1420,181.0,HA,157.0,133.0,7,4.0,5060,6.0,2.0,2007
1421,186.0,KH,342.0,123.0,7,5.0,3921,8.0,1.0,2007
1422,6007.0,MQ,12823.0,8974.0,7,8904.0,46794,10.0,1639.0,2007
1423,5623.0,NW,7162.0,3349.0,7,6478.0,36009,50.0,594.0,2007
1424,2916.0,OH,5430.0,398.0,7,4388.0,20503,7.0,1623.0,2007
1425,6202.0,OO,9843.0,4218.0,7,973.0,53050,46.0,416.0,2007
1426,4393.0,UA,10232.0,6563.0,7,6869.0,42486,8.0,596.0,2007
1427,8169.0,US,10749.0,6232.0,7,8654.0,41673,151.0,701.0,2007
1428,12794.0,WN,26480.0,19023.0,7,9979.0,100397,343.0,1642.0,2007
1429,3978.0,XE,8964.0,4538.0,7,5855.0,38981,125.0,967.0,2007
1430,2478.0,YV,4951.0,1537.0,7,1123.0,24703,23.0,185.0,2007
1431,2138.0,9E,4356.0,1785.0,8,3749.0,22840,6.0,310.0,2007
1432,6422.0,AA,13371.0,7968.0,8,9759.0,53800,43.0,1426.0,2007
1433,2404.0,AS,4282.0,2436.0,8,2604.0,14722,82.0,46.0,2007
1434,1911.0,B6,4188.0,2480.0,8,3355.0,16655,41.0,183.0,2007
1435,2465.0,CO,6405.0,2570.0,8,4249.0,28483,90.0,605.0,2007
1436,5529.0,DL,9542.0,5668.0,8,8285.0,41763,9.0,653.0,2007
1437,6042.0,EV,10342.0,2739.0,8,6108.0,26026,19.0,1166.0,2007
1438,1103.0,F9,1758.0,869.0,8,1662.0,8790,1.0,179.0,2007
1439,1825.0,FL,5589.0,3207.0,8,3929.0,23259,0.0,78.0,2007
1440,209.0,HA,177.0,151.0,8,2.0,5036,2.0,2.0,2007
1441,66.0,KH,147.0,33.0,8,15.0,4069,0.0,0.0,2007
1442,5997.0,MQ,12337.0,8455.0,8,8197.0,47061,17.0,1014.0,2007
1443,5034.0,NW,7375.0,3746.0,8,8415.0,35142,57.0,733.0,2007
1444,2612.0,OH,5021.0,423.0,8,4109.0,20772,10.0,1433.0,2007
1445,6060.0,OO,9853.0,4473.0,8,1091.0,53955,51.0,398.0,2007
1446,4875.0,UA,11477.0,7803.0,8,8047.0,43176,8.0,791.0,2007
1447,6742.0,US,9842.0,5920.0,8,7667.0,41211,138.0,342.0,2007
1448,12214.0,WN,24556.0,16901.0,8,8798.0,101673,283.0,1301.0,2007
1449,2936.0,XE,7271.0,3702.0,8,4808.0,39905,76.0,588.0,2007
1450,2557.0,YV,5359.0,1809.0,8,975.0,24941,20.0,205.0,2007
1451,1106.0,9E,2597.0,939.0,9,1919.0,21238,6.0,191.0,2007
1452,3995.0,AA,8407.0,4480.0,9,6629.0,51266,28.0,864.0,2007
1453,1564.0,AS,2805.0,1558.0,9,2199.0,13402,39.0,41.0,2007
1454,590.0,B6,1535.0,770.0,9,1536.0,15123,9.0,39.0,2007
1455,895.0,CO,2485.0,708.0,9,2055.0,24746,24.0,127.0,2007
1456,2635.0,DL,4645.0,2517.0,9,4986.0,38815,3.0,237.0,2007
1457,4984.0,EV,7633.0,1412.0,9,3922.0,22644,6.0,646.0,2007
1458,519.0,F9,751.0,312.0,9,716.0,7928,2.0,34.0,2007
1459,709.0,FL,2316.0,1240.0,9,1755.0,21004,0.0,48.0,2007
1460,181.0,HA,191.0,142.0,9,21.0,4581,3.0,0.0,2007
1461,83.0,KH,177.0,66.0,9,28.0,3723,2.0,0.0,2007
1462,3369.0,MQ,7257.0,4589.0,9,4881.0,44669,2.0,507.0,2007
1463,2869.0,NW,4419.0,1943.0,9,5453.0,32170,12.0,550.0,2007
1464,1454.0,OH,2698.0,150.0,9,2476.0,18673,6.0,742.0,2007
1465,4071.0,OO,6256.0,2568.0,9,851.0,48869,34.0,211.0,2007
1466,2878.0,UA,6597.0,4105.0,9,4847.0,39276,1.0,231.0,2007
1467,3830.0,US,5361.0,3015.0,9,4786.0,37774,56.0,81.0,2007
1468,6561.0,WN,13909.0,9456.0,9,5813.0,96586,176.0,427.0,2007
1469,1767.0,XE,4149.0,2001.0,9,2894.0,35317,37.0,172.0,2007
1470,1590.0,YV,3238.0,1042.0,9,705.0,22383,21.0,66.0,2007
1471,1220.0,9E,2660.0,977.0,10,2268.0,22290,3.0,96.0,2007
1472,4679.0,AA,10077.0,5630.0,10,8478.0,53472,21.0,1081.0,2007
1473,1493.0,AS,2836.0,1635.0,10,2612.0,13337,24.0,93.0,2007
1474,998.0,B6,2608.0,1446.0,10,2649.0,15518,31.0,59.0,2007
1475,1474.0,CO,4458.0,1623.0,10,3795.0,27381,32.0,334.0,2007
1476,2824.0,DL,5290.0,3094.0,10,5726.0,41345,7.0,127.0,2007
1477,5123.0,EV,8148.0,1624.0,10,4796.0,25033,14.0,1074.0,2007
1478,693.0,F9,1026.0,523.0,10,1066.0,8279,0.0,48.0,2007
1479,1078.0,FL,3594.0,2079.0,10,2773.0,21706,0.0,17.0,2007
1480,209.0,HA,153.0,106.0,10,5.0,4707,5.0,2.0,2007
1481,145.0,KH,335.0,129.0,10,7.0,3763,0.0,1.0,2007
1482,3575.0,MQ,8082.0,5179.0,10,5783.0,46034,6.0,572.0,2007
1483,3288.0,NW,4945.0,2434.0,10,6647.0,33446,20.0,542.0,2007
1484,1898.0,OH,3723.0,210.0,10,3224.0,19719,29.0,977.0,2007
1485,4626.0,OO,7211.0,3097.0,10,1174.0,51029,37.0,241.0,2007
1486,3562.0,UA,8420.0,5317.0,10,5990.0,41235,0.0,254.0,2007
1487,4794.0,US,6724.0,4183.0,10,6760.0,40018,47.0,102.0,2007
1488,8579.0,WN,17609.0,13241.0,10,8987.0,100212,249.0,528.0,2007
1489,2485.0,XE,6213.0,3189.0,10,4631.0,38320,36.0,381.0,2007
1490,2152.0,YV,4069.0,1267.0,10,891.0,23148,7.0,126.0,2007
1491,1163.0,9E,2383.0,866.0,11,1892.0,20813,3.0,128.0,2007
1492,4979.0,AA,10383.0,5826.0,11,8019.0,51229,15.0,747.0,2007
1493,1171.0,AS,2188.0,1039.0,11,1588.0,12292,31.0,50.0,2007
1494,1232.0,B6,2746.0,1585.0,11,2202.0,16073,14.0,10.0,2007
1495,1607.0,CO,4497.0,1648.0,11,4451.0,26316,36.0,252.0,2007
1496,2137.0,DL,3963.0,1895.0,11,3961.0,39381,6.0,45.0,2007
1497,3560.0,EV,5460.0,580.0,11,2643.0,23567,10.0,714.0,2007
1498,690.0,F9,951.0,390.0,11,994.0,7859,0.0,18.0,2007
1499,988.0,FL,3149.0,1949.0,11,2750.0,21781,0.0,5.0,2007
1500,205.0,HA,206.0,168.0,11,2.0,4543,1.0,15.0,2007
1501,187.0,KH,287.0,119.0,11,21.0,3884,3.0,1.0,2007
1502,3685.0,MQ,8657.0,5606.0,11,5822.0,44175,1.0,472.0,2007
1503,2926.0,NW,3838.0,1679.0,11,5506.0,31950,18.0,365.0,2007
1504,1791.0,OH,3562.0,225.0,11,2614.0,18962,5.0,845.0,2007
1505,3922.0,OO,6398.0,2436.0,11,1214.0,48423,33.0,218.0,2007
1506,3479.0,UA,7692.0,4628.0,11,5446.0,38803,1.0,70.0,2007
1507,3481.0,US,5533.0,2956.0,11,4490.0,38499,69.0,36.0,2007
1508,7809.0,WN,16211.0,10733.0,11,6542.0,97798,112.0,499.0,2007
1509,2956.0,XE,6920.0,3639.0,11,4874.0,35749,49.0,445.0,2007
1510,2162.0,YV,4273.0,1472.0,11,913.0,23052,23.0,77.0,2007
1511,2884.0,9E,6654.0,3195.0,12,5306.0,21888,8.0,419.0,2007
1512,8158.0,AA,17075.0,10693.0,12,13732.0,52576,36.0,3006.0,2007
1513,1621.0,AS,2926.0,1503.0,12,2289.0,12836,54.0,114.0,2007
1514,2535.0,B6,4725.0,3131.0,12,3557.0,17078,16.0,78.0,2007
1515,3037.0,CO,6702.0,3043.0,12,6425.0,27153,146.0,695.0,2007
1516,4434.0,DL,7607.0,4605.0,12,7573.0,39123,8.0,587.0,2007
1517,5127.0,EV,7549.0,1018.0,12,4088.0,23584,31.0,1387.0,2007
1518,1818.0,F9,2738.0,1641.0,12,2928.0,7987,2.0,287.0,2007
1519,1871.0,FL,5526.0,3696.0,12,4833.0,22578,0.0,84.0,2007
1520,249.0,HA,190.0,157.0,12,3.0,4691,2.0,12.0,2007
1521,158.0,KH,245.0,66.0,12,13.0,4027,2.0,14.0,2007
1522,6661.0,MQ,15280.0,10753.0,12,10887.0,44559,8.0,2422.0,2007
1523,6362.0,NW,8219.0,4525.0,12,10623.0,32144,43.0,744.0,2007
1524,3233.0,OH,6074.0,412.0,12,4497.0,18629,7.0,1670.0,2007
1525,8443.0,OO,12640.0,5369.0,12,1652.0,50343,99.0,702.0,2007
1526,7149.0,UA,13671.0,8640.0,12,10063.0,40008,0.0,831.0,2007
1527,4635.0,US,7541.0,4151.0,12,6011.0,39203,71.0,328.0,2007
1528,15008.0,WN,28033.0,20369.0,12,11555.0,99422,323.0,1273.0,2007
1529,4974.0,XE,9900.0,5650.0,12,7742.0,35880,153.0,824.0,2007
1530,3348.0,YV,6213.0,1717.0,12,1551.0,22673,16.0,362.0,2007
1531,2216.0,9E,4820.0,2189.0,1,3457.0,22848,3.0,228.0,2008
1532,6659.0,AA,13850.0,8196.0,1,10681.0,52410,40.0,1612.0,2008
1533,1235.0,AS,2588.0,1281.0,1,1963.0,12729,39.0,121.0,2008
1534,1739.0,B6,3120.0,1994.0,1,2421.0,16447,18.0,32.0,2008
1535,2193.0,CO,4823.0,1936.0,1,4667.0,25177,89.0,367.0,2008
1536,2864.0,DL,5133.0,2460.0,1,4987.0,38256,3.0,386.0,2008
1537,3846.0,EV,5578.0,879.0,1,2806.0,23115,17.0,451.0,2008
1538,1124.0,F9,1478.0,728.0,1,1523.0,7692,0.0,40.0,2008
1539,1132.0,FL,2986.0,1825.0,1,3129.0,20519,0.0,70.0,2008
1540,184.0,HA,136.0,111.0,1,0.0,4679,3.0,4.0,2008
1541,156.0,KH,253.0,90.0,1,12.0,4028,3.0,6.0,2008
1542,4272.0,MQ,10874.0,7283.0,1,8316.0,43454,8.0,1529.0,2008
1543,3866.0,NW,5063.0,2361.0,1,6462.0,30908,38.0,414.0,2008
1544,2049.0,OH,3647.0,194.0,1,3220.0,18644,1.0,990.0,2008
1545,4698.0,OO,11492.0,6561.0,1,2044.0,48992,60.0,869.0,2008
1546,5570.0,UA,11356.0,6916.0,1,7952.0,38026,0.0,658.0,2008
1547,3509.0,US,6071.0,3145.0,1,4752.0,39226,51.0,145.0,2008
1548,11993.0,WN,22765.0,16724.0,1,10323.0,101396,257.0,1067.0,2008
1549,3342.0,XE,7283.0,3918.0,1,6086.0,35058,130.0,568.0,2008
1550,2652.0,YV,4777.0,1180.0,1,1388.0,22161,9.0,216.0,2008
1551,2249.0,9E,5106.0,2489.0,2,4039.0,21008,6.0,212.0,2008
1552,6927.0,AA,13747.0,8161.0,2,11053.0,48618,6.0,1735.0,2008
1553,987.0,AS,2173.0,1083.0,2,1607.0,11882,15.0,77.0,2008
1554,1948.0,B6,3872.0,2641.0,2,3419.0,15984,11.0,96.0,2008
1555,2461.0,CO,5989.0,2108.0,2,5034.0,24326,65.0,636.0,2008
1556,2809.0,DL,5372.0,2995.0,2,5595.0,36275,3.0,425.0,2008
1557,3878.0,EV,6006.0,707.0,2,3630.0,22095,14.0,1344.0,2008
1558,1062.0,F9,1399.0,683.0,2,1439.0,7126,2.0,56.0,2008
1559,1668.0,FL,5434.0,3782.0,2,4877.0,20340,0.0,84.0,2008
1560,227.0,HA,154.0,124.0,2,1.0,4390,1.0,5.0,2008
1561,77.0,KH,136.0,38.0,2,27.0,3772,1.0,4.0,2008
1562,4761.0,MQ,11238.0,7713.0,2,8486.0,40221,4.0,1654.0,2008
