,Cancelled,CarrierDel,CarrierID,Delays,DepState,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
7498,79.0,663.0,,1511.0,TN,861.0,3,684.0,9490,3.0,114.0,2012
7499,1.0,6.0,,8.0,TT,0.0,3,3.0,31,0.0,0.0,2012
7500,943.0,6830.0,,12104.0,TX,6609.0,3,6636.0,59160,18.0,1483.0,2012
7501,53.0,571.0,,1020.0,UT,471.0,3,808.0,10059,4.0,30.0,2012
7502,240.0,1270.0,,2602.0,VA,1200.0,3,1274.0,15457,2.0,124.0,2012
7503,5.0,38.0,,76.0,VI,36.0,3,47.0,517,1.0,6.0,2012
7504,1.0,25.0,,59.0,VT,41.0,3,35.0,282,0.0,3.0,2012
7505,30.0,597.0,,1139.0,WA,502.0,3,1080.0,9198,3.0,80.0,2012
7506,69.0,223.0,,644.0,WI,372.0,3,411.0,5193,0.0,72.0,2012
7507,6.0,33.0,,83.0,WV,58.0,3,37.0,368,0.0,3.0,2012
7508,8.0,45.0,,109.0,WY,53.0,3,44.0,869,0.0,3.0,2012
7509,11.0,65.0,,175.0,AK,109.0,4,94.0,2833,3.0,7.0,2012
7510,31.0,157.0,,338.0,AL,220.0,4,168.0,3168,1.0,12.0,2012
7511,50.0,117.0,,298.0,AR,191.0,4,142.0,2558,1.0,14.0,2012
7512,101.0,1324.0,,2003.0,AZ,962.0,4,1172.0,17864,22.0,19.0,2012
7513,883.0,4669.0,,9303.0,CA,5699.0,4,5196.0,63104,18.0,336.0,2012
7514,178.0,1744.0,,3071.0,CO,1518.0,4,1637.0,21182,2.0,143.0,2012
7515,6.0,71.0,,131.0,CT,57.0,4,58.0,1720,0.0,2.0,2012
7516,146.0,2338.0,,4614.0,FL,2261.0,4,2526.0,39586,7.0,205.0,2012
7517,77.0,1950.0,,3569.0,GA,1295.0,4,1519.0,34236,8.0,37.0,2012
7518,21.0,448.0,,621.0,HI,354.0,4,384.0,9165,1.0,1.0,2012
7519,26.0,49.0,,164.0,IA,106.0,4,79.0,1653,1.0,13.0,2012
7520,8.0,25.0,,94.0,ID,68.0,4,59.0,1410,0.0,3.0,2012
7521,190.0,2668.0,,5202.0,IL,2347.0,4,2271.0,34699,1.0,370.0,2012
7522,25.0,146.0,,369.0,IN,241.0,4,192.0,3349,0.0,26.0,2012
7523,22.0,47.0,,92.0,KS,59.0,4,59.0,1057,0.0,6.0,2012
7524,37.0,162.0,,441.0,KY,254.0,4,226.0,3962,5.0,24.0,2012
7525,84.0,375.0,,752.0,LA,467.0,4,367.0,5502,4.0,76.0,2012
7526,43.0,467.0,,949.0,MA,380.0,4,539.0,8790,4.0,15.0,2012
7527,35.0,643.0,,1160.0,MD,519.0,4,342.0,8783,6.0,17.0,2012
7528,7.0,29.0,,54.0,ME,37.0,4,31.0,472,0.0,6.0,2012
7529,42.0,429.0,,976.0,MI,414.0,4,478.0,9045,2.0,44.0,2012
7530,42.0,338.0,,699.0,MN,304.0,4,311.0,9194,6.0,27.0,2012
7531,85.0,431.0,,1124.0,MO,630.0,4,487.0,9529,6.0,106.0,2012
7532,30.0,81.0,,170.0,MS,120.0,4,92.0,1331,1.0,10.0,2012
7533,7.0,13.0,,51.0,MT,33.0,4,43.0,1074,0.0,3.0,2012
7534,87.0,903.0,,1626.0,NC,751.0,4,1021.0,16971,7.0,80.0,2012
7535,5.0,30.0,,79.0,ND,51.0,4,29.0,1065,0.0,0.0,2012
7536,29.0,61.0,,156.0,NE,81.0,4,75.0,1863,0.0,15.0,2012
7537,4.0,27.0,,71.0,NH,35.0,4,19.0,738,0.0,2.0,2012
7538,107.0,1496.0,,2391.0,NJ,1267.0,4,1284.0,9902,23.0,30.0,2012
7539,41.0,115.0,,334.0,NM,221.0,4,159.0,2956,0.0,28.0,2012
7540,80.0,899.0,,1858.0,NV,1003.0,4,914.0,13782,9.0,30.0,2012
7541,125.0,1082.0,,2113.0,NY,871.0,4,1166.0,21483,5.0,69.0,2012
7542,45.0,360.0,,794.0,OH,393.0,4,411.0,8000,2.0,32.0,2012
7543,55.0,153.0,,404.0,OK,249.0,4,173.0,3398,2.0,31.0,2012
7544,54.0,202.0,,490.0,OR,275.0,4,331.0,5263,1.0,8.0,2012
7545,50.0,473.0,,972.0,PA,413.0,4,523.0,9769,9.0,23.0,2012
7546,12.0,174.0,,259.0,PR,139.0,4,200.0,2324,1.0,0.0,2012
7547,5.0,34.0,,66.0,RI,26.0,4,22.0,1151,0.0,2.0,2012
7548,30.0,154.0,,373.0,SC,245.0,4,187.0,2888,1.0,8.0,2012
7549,15.0,40.0,,83.0,SD,48.0,4,39.0,985,0.0,5.0,2012
7550,74.0,416.0,,995.0,TN,510.0,4,421.0,9212,1.0,57.0,2012
7551,0.0,2.0,,4.0,TT,0.0,4,0.0,32,0.0,0.0,2012
7552,1716.0,5260.0,,9542.0,TX,5030.0,4,5069.0,57790,34.0,1388.0,2012
7553,40.0,397.0,,733.0,UT,343.0,4,464.0,9280,1.0,36.0,2012
7554,136.0,938.0,,1837.0,VA,832.0,4,833.0,15100,3.0,63.0,2012
7555,0.0,16.0,,41.0,VI,13.0,4,21.0,466,3.0,2.0,2012
7556,2.0,30.0,,53.0,VT,29.0,4,22.0,312,1.0,4.0,2012
7557,26.0,411.0,,779.0,WA,321.0,4,629.0,9118,0.0,18.0,2012
7558,26.0,171.0,,477.0,WI,274.0,4,220.0,5030,1.0,32.0,2012
7559,3.0,24.0,,46.0,WV,26.0,4,17.0,378,0.0,1.0,2012
7560,7.0,12.0,,36.0,WY,18.0,4,28.0,696,2.0,4.0,2012
7561,34.0,121.0,,255.0,AK,127.0,5,137.0,3316,4.0,12.0,2012
7562,19.0,207.0,,463.0,AL,323.0,5,258.0,3218,1.0,32.0,2012
7563,45.0,121.0,,342.0,AR,208.0,5,176.0,2757,1.0,29.0,2012
7564,95.0,1522.0,,2140.0,AZ,1038.0,5,1394.0,18062,18.0,31.0,2012
7565,607.0,4878.0,,9393.0,CA,5570.0,5,5613.0,64973,41.0,286.0,2012
7566,92.0,2069.0,,3477.0,CO,1539.0,5,1711.0,21617,5.0,100.0,2012
7567,12.0,98.0,,246.0,CT,132.0,5,149.0,1857,1.0,24.0,2012
7568,165.0,2749.0,,6182.0,FL,3427.0,5,3452.0,37437,15.0,578.0,2012
7569,104.0,2912.0,,5568.0,GA,2394.0,5,2872.0,35440,8.0,195.0,2012
7570,23.0,455.0,,516.0,HI,318.0,5,415.0,9316,5.0,4.0,2012
7571,34.0,66.0,,196.0,IA,109.0,5,93.0,1664,0.0,17.0,2012
7572,9.0,15.0,,106.0,ID,59.0,5,63.0,1432,0.0,0.0,2012
7573,756.0,3737.0,,7290.0,IL,3578.0,5,3693.0,35836,9.0,792.0,2012
7574,45.0,176.0,,488.0,IN,296.0,5,260.0,3395,0.0,51.0,2012
7575,17.0,52.0,,112.0,KS,74.0,5,58.0,1110,0.0,6.0,2012
7576,61.0,221.0,,618.0,KY,328.0,5,298.0,4368,2.0,52.0,2012
7577,44.0,418.0,,864.0,LA,532.0,5,381.0,5777,6.0,36.0,2012
7578,55.0,582.0,,1297.0,MA,609.0,5,816.0,9036,5.0,40.0,2012
7579,48.0,1113.0,,2152.0,MD,1046.0,5,654.0,9132,35.0,48.0,2012
7580,5.0,43.0,,73.0,ME,39.0,5,59.0,494,0.0,14.0,2012
7581,89.0,590.0,,1267.0,MI,579.0,5,738.0,9080,0.0,46.0,2012
7582,41.0,553.0,,1169.0,MN,551.0,5,818.0,9443,3.0,137.0,2012
7583,64.0,609.0,,1512.0,MO,813.0,5,585.0,9929,14.0,97.0,2012
7584,11.0,82.0,,199.0,MS,149.0,5,100.0,1388,1.0,10.0,2012
7585,9.0,16.0,,44.0,MT,24.0,5,23.0,1183,0.0,1.0,2012
7586,114.0,1243.0,,2509.0,NC,1190.0,5,1597.0,17841,16.0,147.0,2012
7587,16.0,33.0,,86.0,ND,49.0,5,47.0,1017,1.0,3.0,2012
7588,13.0,75.0,,234.0,NE,132.0,5,110.0,1939,1.0,41.0,2012
7589,4.0,32.0,,92.0,NH,48.0,5,31.0,665,4.0,7.0,2012
7590,171.0,1578.0,,2792.0,NJ,1623.0,5,1592.0,9869,6.0,79.0,2012
7591,20.0,157.0,,369.0,NM,254.0,5,157.0,2997,0.0,16.0,2012
7592,48.0,1204.0,,2201.0,NV,1218.0,5,1188.0,14199,32.0,53.0,2012
7593,287.0,1490.0,,3256.0,NY,1655.0,5,2189.0,21901,13.0,172.0,2012
7594,104.0,465.0,,1233.0,OH,602.0,5,678.0,8545,1.0,122.0,2012
7595,25.0,156.0,,414.0,OK,236.0,5,189.0,3662,0.0,20.0,2012
7596,31.0,191.0,,515.0,OR,272.0,5,248.0,5590,3.0,13.0,2012
7597,88.0,852.0,,1555.0,PA,769.0,5,1017.0,10114,9.0,56.0,2012
7598,4.0,171.0,,277.0,PR,168.0,5,150.0,2303,5.0,0.0,2012
7599,15.0,55.0,,168.0,RI,95.0,5,62.0,1185,1.0,13.0,2012
7600,34.0,185.0,,476.0,SC,272.0,5,255.0,2942,2.0,24.0,2012
7601,11.0,42.0,,108.0,SD,69.0,5,65.0,1047,1.0,6.0,2012
7602,93.0,557.0,,1348.0,TN,742.0,5,680.0,9463,2.0,76.0,2012
7603,0.0,2.0,,4.0,TT,0.0,5,0.0,31,0.0,0.0,2012
7604,543.0,5251.0,,9803.0,TX,4813.0,5,5565.0,59859,34.0,1461.0,2012
7605,24.0,330.0,,644.0,UT,265.0,5,332.0,9278,2.0,9.0,2012
7606,223.0,1256.0,,2689.0,VA,1322.0,5,1377.0,15905,11.0,238.0,2012
7607,0.0,13.0,,51.0,VI,29.0,5,22.0,404,1.0,4.0,2012
7608,5.0,23.0,,41.0,VT,30.0,5,27.0,266,0.0,2.0,2012
7609,26.0,400.0,,867.0,WA,351.0,5,475.0,9852,0.0,17.0,2012
7610,78.0,216.0,,668.0,WI,355.0,5,329.0,5152,0.0,67.0,2012
7611,11.0,31.0,,67.0,WV,45.0,5,29.0,381,0.0,0.0,2012
7612,7.0,12.0,,33.0,WY,22.0,5,36.0,756,1.0,4.0,2012
7613,51.0,203.0,,526.0,AK,329.0,6,324.0,3965,7.0,17.0,2012
7614,32.0,248.0,,546.0,AL,367.0,6,302.0,3311,0.0,36.0,2012
7615,47.0,212.0,,459.0,AR,301.0,6,216.0,2775,2.0,25.0,2012
7616,114.0,1802.0,,2661.0,AZ,1379.0,6,1274.0,17845,22.0,20.0,2012
7617,1013.0,6837.0,,12655.0,CA,7940.0,6,6493.0,66103,55.0,218.0,2012
7618,204.0,3384.0,,5493.0,CO,3056.0,6,2927.0,23382,4.0,300.0,2012
7619,13.0,84.0,,249.0,CT,131.0,6,97.0,1848,0.0,16.0,2012
7620,264.0,2934.0,,6419.0,FL,3723.0,6,3606.0,36591,30.0,716.0,2012
7621,170.0,2920.0,,6115.0,GA,2641.0,6,2477.0,35756,6.0,219.0,2012
7622,39.0,708.0,,665.0,HI,437.0,6,430.0,9741,7.0,1.0,2012
7623,24.0,102.0,,267.0,IA,172.0,6,116.0,1775,1.0,3.0,2012
7624,8.0,56.0,,156.0,ID,104.0,6,71.0,1567,0.0,0.0,2012
7625,509.0,4892.0,,8361.0,IL,4162.0,6,3384.0,36245,3.0,393.0,2012
7626,33.0,238.0,,496.0,IN,328.0,6,228.0,3596,0.0,9.0,2012
7627,13.0,58.0,,150.0,KS,90.0,6,80.0,1151,0.0,7.0,2012
7628,52.0,261.0,,608.0,KY,339.0,6,301.0,4276,2.0,7.0,2012
7629,66.0,396.0,,931.0,LA,606.0,6,438.0,5877,1.0,56.0,2012
7630,122.0,799.0,,1731.0,MA,867.0,6,811.0,8849,9.0,107.0,2012
7631,67.0,1303.0,,2147.0,MD,1155.0,6,875.0,9171,9.0,45.0,2012
7632,12.0,27.0,,78.0,ME,51.0,6,34.0,613,0.0,0.0,2012
7633,72.0,758.0,,1525.0,MI,753.0,6,825.0,9977,2.0,74.0,2012
7634,57.0,690.0,,1373.0,MN,676.0,6,861.0,10021,4.0,106.0,2012
7635,68.0,808.0,,1799.0,MO,1064.0,6,671.0,9809,15.0,61.0,2012
7636,20.0,124.0,,250.0,MS,174.0,6,141.0,1411,1.0,16.0,2012
7637,14.0,46.0,,131.0,MT,107.0,6,110.0,1839,1.0,4.0,2012
7638,167.0,1335.0,,2237.0,NC,1049.0,6,1266.0,17135,21.0,43.0,2012
7639,9.0,30.0,,101.0,ND,73.0,6,60.0,960,0.0,2.0,2012
7640,19.0,105.0,,288.0,NE,178.0,6,108.0,1973,0.0,12.0,2012
7641,5.0,36.0,,117.0,NH,61.0,6,48.0,820,0.0,4.0,2012
7642,174.0,1627.0,,2919.0,NJ,1461.0,6,1322.0,9815,3.0,147.0,2012
7643,26.0,209.0,,460.0,NM,336.0,6,195.0,3028,0.0,28.0,2012
7644,99.0,1614.0,,2907.0,NV,1771.0,6,1292.0,13875,25.0,51.0,2012
7645,405.0,1828.0,,3871.0,NY,1938.0,6,2352.0,21759,29.0,373.0,2012
7646,91.0,506.0,,1232.0,OH,621.0,6,611.0,8408,1.0,38.0,2012
7647,28.0,216.0,,506.0,OK,313.0,6,217.0,3672,0.0,22.0,2012
7648,55.0,334.0,,804.0,OR,456.0,6,443.0,6160,5.0,14.0,2012
7649,80.0,856.0,,1495.0,PA,688.0,6,996.0,10044,22.0,76.0,2012
7650,12.0,255.0,,384.0,PR,223.0,6,247.0,2552,7.0,2.0,2012
7651,12.0,54.0,,170.0,RI,107.0,6,86.0,1233,1.0,10.0,2012
7652,34.0,194.0,,411.0,SC,270.0,6,229.0,2891,1.0,12.0,2012
7653,18.0,57.0,,174.0,SD,126.0,6,85.0,1155,0.0,11.0,2012
7654,104.0,632.0,,1391.0,TN,765.0,6,632.0,9581,3.0,34.0,2012
7655,0.0,6.0,,4.0,TT,1.0,6,7.0,31,1.0,0.0,2012
7656,861.0,7619.0,,13414.0,TX,7281.0,6,6878.0,61064,41.0,1182.0,2012
7657,35.0,473.0,,873.0,UT,431.0,6,476.0,9703,1.0,19.0,2012
7658,351.0,1470.0,,2901.0,VA,1441.0,6,1489.0,15714,11.0,133.0,2012
7659,4.0,17.0,,48.0,VI,25.0,6,31.0,401,0.0,2.0,2012
7660,4.0,20.0,,84.0,VT,58.0,6,27.0,321,0.0,0.0,2012
7661,48.0,777.0,,1451.0,WA,724.0,6,913.0,10739,1.0,14.0,2012
7662,46.0,228.0,,659.0,WI,427.0,6,368.0,5021,2.0,11.0,2012
7663,6.0,55.0,,88.0,WV,48.0,6,40.0,401,0.0,4.0,2012
7664,9.0,31.0,,115.0,WY,90.0,6,81.0,983,0.0,7.0,2012
7665,40.0,223.0,,464.0,AK,268.0,7,284.0,4199,20.0,12.0,2012
7666,72.0,289.0,,659.0,AL,465.0,7,358.0,3292,0.0,42.0,2012
7667,69.0,232.0,,569.0,AR,377.0,7,268.0,2826,0.0,24.0,2012
7668,78.0,2078.0,,3121.0,AZ,1748.0,7,2088.0,18207,32.0,103.0,2012
7669,988.0,7600.0,,14305.0,CA,9236.0,7,8175.0,69019,37.0,220.0,2012
7670,250.0,3944.0,,6727.0,CO,3963.0,7,3105.0,25012,8.0,289.0,2012
7671,23.0,149.0,,337.0,CT,188.0,7,186.0,1807,2.0,21.0,2012
7672,300.0,3459.0,,8080.0,FL,4638.0,7,4690.0,37908,16.0,861.0,2012
7673,354.0,4318.0,,8910.0,GA,4623.0,7,4618.0,36429,10.0,781.0,2012
7674,47.0,801.0,,1085.0,HI,876.0,7,562.0,10323,8.0,1.0,2012
7675,35.0,107.0,,313.0,IA,223.0,7,138.0,1674,0.0,13.0,2012
7676,10.0,64.0,,218.0,ID,159.0,7,121.0,1662,1.0,3.0,2012
7677,818.0,6213.0,,11689.0,IL,6195.0,7,4206.0,37021,5.0,1137.0,2012
7678,55.0,241.0,,683.0,IN,476.0,7,362.0,3622,0.0,40.0,2012
7679,16.0,69.0,,203.0,KS,134.0,7,101.0,1161,0.0,4.0,2012
7680,98.0,354.0,,844.0,KY,492.0,7,408.0,4249,1.0,32.0,2012
7681,141.0,503.0,,1279.0,LA,848.0,7,620.0,6181,6.0,125.0,2012
7682,83.0,864.0,,1686.0,MA,872.0,7,1052.0,9075,5.0,116.0,2012
7683,106.0,1652.0,,2906.0,MD,1681.0,7,1158.0,9439,7.0,125.0,2012
7684,29.0,73.0,,151.0,ME,94.0,7,80.0,760,0.0,5.0,2012
7685,128.0,957.0,,2084.0,MI,1123.0,7,1047.0,9964,2.0,163.0,2012
7686,60.0,730.0,,1534.0,MN,644.0,7,681.0,10702,0.0,128.0,2012
7687,88.0,904.0,,2076.0,MO,1182.0,7,754.0,10203,3.0,62.0,2012
7688,32.0,133.0,,319.0,MS,223.0,7,171.0,1408,0.0,27.0,2012
7689,17.0,86.0,,257.0,MT,197.0,7,151.0,2186,0.0,6.0,2012
7690,228.0,1711.0,,3356.0,NC,1733.0,7,2009.0,16926,15.0,291.0,2012
7691,16.0,43.0,,136.0,ND,91.0,7,55.0,1015,0.0,3.0,2012
7692,35.0,126.0,,350.0,NE,223.0,7,137.0,2005,0.0,7.0,2012
7693,6.0,56.0,,173.0,NH,116.0,7,83.0,870,0.0,11.0,2012
7694,374.0,1895.0,,3353.0,NJ,1735.0,7,1674.0,9825,15.0,185.0,2012
7695,24.0,226.0,,563.0,NM,374.0,7,215.0,3128,1.0,44.0,2012
7696,70.0,1798.0,,3198.0,NV,2009.0,7,1543.0,14303,39.0,64.0,2012
7697,556.0,2616.0,,4898.0,NY,2637.0,7,3372.0,23243,25.0,370.0,2012
7698,164.0,573.0,,1588.0,OH,925.0,7,870.0,8504,3.0,83.0,2012
7699,62.0,273.0,,674.0,OK,489.0,7,272.0,3812,0.0,14.0,2012
7700,60.0,446.0,,979.0,OR,582.0,7,634.0,6488,7.0,17.0,2012
7701,145.0,969.0,,1980.0,PA,1048.0,7,1255.0,10522,22.0,183.0,2012
7702,7.0,248.0,,456.0,PR,289.0,7,185.0,2709,5.0,10.0,2012
7703,19.0,79.0,,189.0,RI,123.0,7,110.0,1175,0.0,10.0,2012
7704,67.0,242.0,,627.0,SC,419.0,7,335.0,2797,2.0,26.0,2012
7705,21.0,80.0,,201.0,SD,135.0,7,106.0,1237,0.0,13.0,2012
7706,176.0,815.0,,1874.0,TN,1130.0,7,904.0,9705,4.0,70.0,2012
7707,0.0,5.0,,9.0,TT,0.0,7,0.0,31,0.0,0.0,2012
7708,1087.0,8835.0,,16793.0,TX,9884.0,7,8392.0,63653,33.0,1821.0,2012
7709,40.0,633.0,,1197.0,UT,662.0,7,770.0,10071,1.0,32.0,2012
7710,446.0,1992.0,,4033.0,VA,2267.0,7,2270.0,16123,28.0,277.0,2012
7711,0.0,15.0,,46.0,VI,21.0,7,13.0,411,0.0,0.0,2012
7712,8.0,27.0,,61.0,VT,42.0,7,30.0,265,0.0,1.0,2012
7713,50.0,895.0,,1642.0,WA,753.0,7,1100.0,11256,12.0,104.0,2012
7714,78.0,308.0,,960.0,WI,607.0,7,486.0,5207,0.0,30.0,2012
7715,16.0,57.0,,97.0,WV,55.0,7,48.0,382,0.0,9.0,2012
7716,18.0,38.0,,128.0,WY,93.0,7,97.0,1139,2.0,7.0,2012
7717,80.0,210.0,,575.0,AK,274.0,8,230.0,4099,24.0,48.0,2012
7718,79.0,217.0,,543.0,AL,366.0,8,291.0,3199,0.0,29.0,2012
7719,34.0,199.0,,500.0,AR,344.0,8,241.0,2799,1.0,25.0,2012
7720,84.0,1783.0,,2753.0,AZ,1413.0,8,1384.0,17442,19.0,35.0,2012
7721,768.0,7093.0,,13589.0,CA,8670.0,8,7272.0,68464,50.0,221.0,2012
7722,133.0,2865.0,,4987.0,CO,2601.0,8,1874.0,24340,4.0,103.0,2012
7723,24.0,145.0,,329.0,CT,193.0,8,202.0,1839,1.0,24.0,2012
7724,626.0,3397.0,,7582.0,FL,4560.0,8,4246.0,35833,11.0,991.0,2012
7725,436.0,3539.0,,7100.0,GA,3324.0,8,3409.0,36286,12.0,178.0,2012
7726,126.0,678.0,,1303.0,HI,952.0,8,765.0,10108,8.0,0.0,2012
7727,23.0,120.0,,304.0,IA,208.0,8,117.0,1708,2.0,8.0,2012
7728,23.0,66.0,,196.0,ID,144.0,8,84.0,1681,0.0,4.0,2012
7729,532.0,5525.0,,9765.0,IL,5037.0,8,4031.0,37133,17.0,705.0,2012
7730,49.0,175.0,,501.0,IN,311.0,8,285.0,3368,1.0,40.0,2012
7731,12.0,50.0,,157.0,KS,94.0,8,71.0,1141,0.0,1.0,2012
7732,72.0,291.0,,696.0,KY,424.0,8,373.0,4471,1.0,12.0,2012
7733,531.0,335.0,,914.0,LA,594.0,8,419.0,5977,1.0,89.0,2012
7734,91.0,1027.0,,1701.0,MA,839.0,8,1149.0,9263,44.0,80.0,2012
7735,82.0,1535.0,,2502.0,MD,1504.0,8,1098.0,9008,9.0,148.0,2012
7736,19.0,83.0,,174.0,ME,102.0,8,107.0,794,0.0,2.0,2012
7737,107.0,835.0,,1657.0,MI,806.0,8,841.0,10169,2.0,47.0,2012
7738,36.0,538.0,,1073.0,MN,448.0,8,589.0,10854,0.0,26.0,2012
7739,81.0,750.0,,1695.0,MO,1013.0,8,701.0,10035,1.0,66.0,2012
7740,70.0,91.0,,252.0,MS,179.0,8,122.0,1355,1.0,14.0,2012
7741,9.0,62.0,,201.0,MT,129.0,8,81.0,2083,0.0,5.0,2012
7742,206.0,1528.0,,2829.0,NC,1438.0,8,1831.0,17315,10.0,229.0,2012
7743,7.0,31.0,,120.0,ND,88.0,8,54.0,1154,0.0,6.0,2012
7744,18.0,90.0,,297.0,NE,200.0,8,112.0,2011,0.0,5.0,2012
7745,7.0,93.0,,171.0,NH,103.0,8,103.0,844,1.0,12.0,2012
7746,356.0,1796.0,,3329.0,NJ,1627.0,8,1637.0,10749,47.0,173.0,2012
7747,11.0,170.0,,473.0,NM,326.0,8,152.0,3013,0.0,38.0,2012
7748,81.0,1565.0,,3162.0,NV,1888.0,8,1266.0,14048,25.0,173.0,2012
7749,513.0,2515.0,,4683.0,NY,2495.0,8,3235.0,23998,17.0,495.0,2012
7750,91.0,554.0,,1403.0,OH,801.0,8,699.0,8448,1.0,45.0,2012
7751,34.0,207.0,,550.0,OK,366.0,8,214.0,3821,1.0,19.0,2012
7752,38.0,443.0,,970.0,OR,550.0,8,542.0,6371,8.0,8.0,2012
7753,113.0,993.0,,1765.0,PA,909.0,8,1330.0,10636,19.0,142.0,2012
7754,16.0,278.0,,472.0,PR,299.0,8,175.0,2519,8.0,6.0,2012
7755,8.0,102.0,,210.0,RI,140.0,8,148.0,1146,1.0,20.0,2012
7756,51.0,212.0,,549.0,SC,344.0,8,293.0,2953,1.0,23.0,2012
7757,12.0,81.0,,163.0,SD,113.0,8,79.0,1130,2.0,7.0,2012
7758,129.0,633.0,,1621.0,TN,966.0,8,716.0,9432,0.0,77.0,2012
7759,0.0,12.0,,15.0,TT,0.0,8,0.0,31,0.0,0.0,2012
7760,815.0,7679.0,,12873.0,TX,7035.0,8,6829.0,63030,69.0,617.0,2012
7761,25.0,515.0,,1037.0,UT,497.0,8,484.0,10048,1.0,13.0,2012
7762,324.0,1922.0,,3441.0,VA,1942.0,8,2068.0,16371,12.0,199.0,2012
7763,5.0,23.0,,51.0,VI,28.0,8,17.0,335,0.0,2.0,2012
7764,2.0,32.0,,77.0,VT,44.0,8,43.0,331,0.0,0.0,2012
7765,36.0,796.0,,1457.0,WA,669.0,8,716.0,10967,9.0,13.0,2012
7766,56.0,252.0,,770.0,WI,514.0,8,401.0,5191,0.0,23.0,2012
7767,8.0,37.0,,58.0,WV,36.0,8,30.0,326,0.0,2.0,2012
7768,10.0,29.0,,90.0,WY,57.0,8,41.0,1126,0.0,3.0,2012
7769,60.0,183.0,,404.0,AK,205.0,9,205.0,3090,10.0,34.0,2012
7770,19.0,158.0,,391.0,AL,243.0,9,233.0,2913,1.0,11.0,2012
7771,22.0,130.0,,334.0,AR,244.0,9,192.0,2573,0.0,14.0,2012
7772,68.0,986.0,,1787.0,AZ,836.0,9,1019.0,15920,9.0,30.0,2012
7773,681.0,5048.0,,10805.0,CA,6838.0,9,5815.0,61743,33.0,234.0,2012
7774,89.0,1858.0,,3262.0,CO,1596.0,9,1612.0,20706,0.0,177.0,2012
7775,9.0,80.0,,205.0,CT,123.0,9,146.0,1734,1.0,9.0,2012
7776,184.0,2552.0,,4907.0,FL,2766.0,9,3595.0,31357,19.0,534.0,2012
7777,96.0,2020.0,,4029.0,GA,1639.0,9,2044.0,33030,3.0,66.0,2012
7778,25.0,360.0,,575.0,HI,327.0,9,430.0,8824,9.0,1.0,2012
7779,4.0,62.0,,164.0,IA,120.0,9,100.0,1510,0.0,1.0,2012
7780,9.0,25.0,,152.0,ID,93.0,9,78.0,1530,0.0,1.0,2012
7781,288.0,3651.0,,6245.0,IL,3026.0,9,3756.0,33738,2.0,267.0,2012
7782,14.0,170.0,,384.0,IN,254.0,9,234.0,3053,2.0,24.0,2012
7783,11.0,54.0,,93.0,KS,62.0,9,67.0,987,0.0,3.0,2012
7784,29.0,205.0,,560.0,KY,322.0,9,317.0,4222,3.0,18.0,2012
7785,36.0,265.0,,669.0,LA,432.0,9,304.0,5404,1.0,23.0,2012
7786,64.0,612.0,,1129.0,MA,552.0,9,773.0,8358,5.0,43.0,2012
7787,44.0,914.0,,1580.0,MD,1028.0,9,861.0,8275,5.0,58.0,2012
7788,13.0,33.0,,84.0,ME,46.0,9,51.0,628,0.0,0.0,2012
7789,41.0,487.0,,1039.0,MI,471.0,9,641.0,9644,2.0,43.0,2012
7790,32.0,358.0,,756.0,MN,268.0,9,347.0,9728,1.0,17.0,2012
7791,65.0,566.0,,1262.0,MO,762.0,9,620.0,9287,6.0,69.0,2012
7792,5.0,65.0,,141.0,MS,93.0,9,80.0,1221,0.0,1.0,2012
7793,4.0,27.0,,91.0,MT,47.0,9,48.0,1499,0.0,4.0,2012
7794,108.0,1132.0,,2153.0,NC,1008.0,9,1596.0,16588,13.0,175.0,2012
7795,6.0,30.0,,81.0,ND,56.0,9,29.0,1068,1.0,3.0,2012
7796,11.0,84.0,,212.0,NE,128.0,9,98.0,1891,0.0,1.0,2012
7797,8.0,55.0,,126.0,NH,80.0,9,77.0,802,0.0,6.0,2012
7798,227.0,1221.0,,2210.0,NJ,1238.0,9,1388.0,10002,11.0,50.0,2012
7799,18.0,135.0,,336.0,NM,217.0,9,146.0,2726,0.0,10.0,2012
7800,78.0,982.0,,2256.0,NV,1206.0,9,999.0,13306,38.0,67.0,2012
7801,274.0,1674.0,,3207.0,NY,1717.0,9,2742.0,22076,9.0,140.0,2012
7802,58.0,375.0,,920.0,OH,490.0,9,576.0,7654,0.0,23.0,2012
7803,30.0,155.0,,401.0,OK,281.0,9,212.0,3571,1.0,8.0,2012
7804,22.0,254.0,,722.0,OR,372.0,9,438.0,5659,0.0,7.0,2012
7805,69.0,576.0,,1057.0,PA,518.0,9,811.0,9702,14.0,67.0,2012
7806,6.0,150.0,,270.0,PR,154.0,9,136.0,1936,1.0,3.0,2012
7807,4.0,62.0,,145.0,RI,89.0,9,93.0,1140,1.0,8.0,2012
7808,28.0,141.0,,373.0,SC,211.0,9,234.0,2685,1.0,16.0,2012
7809,3.0,15.0,,51.0,SD,31.0,9,25.0,879,1.0,2.0,2012
7810,53.0,412.0,,1033.0,TN,611.0,9,585.0,8487,3.0,35.0,2012
7811,0.0,1.0,,4.0,TT,0.0,9,2.0,30,0.0,0.0,2012
7812,758.0,7278.0,,10797.0,TX,6097.0,9,7195.0,57929,12.0,645.0,2012
7813,13.0,297.0,,610.0,UT,264.0,9,340.0,9087,1.0,8.0,2012
