,Cancelled,CarrierDel,CarrierID,Delays,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
2112,427.0,12990.0,Southwest Airlines Co.,24976.0,14958.0,7,6780.0,98853,142.0,1094.0,2010
2113,838.0,4328.0,Expressjet Airlines Inc.,8839.0,5351.0,7,7029.0,36804,93.0,1086.0,2010
2114,188.0,798.0,Mesa Airlines Inc.,2184.0,1246.0,7,1557.0,14008,13.0,71.0,2010
2115,579.0,1409.0,Pinnacle Airlines Inc.,3364.0,1410.0,8,1814.0,23513,9.0,131.0,2010
2116,405.0,4504.0,American Airlines Inc.,8066.0,3682.0,8,4521.0,46360,22.0,630.0,2010
2117,52.0,548.0,Alaska Airlines Inc.,1182.0,505.0,8,845.0,12810,23.0,41.0,2010
2118,98.0,2515.0,JetBlue Airways,3862.0,1831.0,8,2121.0,17708,16.0,70.0,2010
2119,22.0,1187.0,Continental Air Lines Inc.,2581.0,586.0,8,1681.0,20601,45.0,155.0,2010
2120,1062.0,7505.0,Delta Air Lines Inc.,12912.0,6077.0,8,7915.0,65900,4.0,605.0,2010
2121,384.0,2651.0,Atlantic Southeast Airlines,5286.0,2720.0,8,2397.0,29100,7.0,203.0,2010
2122,7.0,587.0,Frontier Airlines Inc.,1080.0,765.0,8,661.0,7526,0.0,29.0,2010
2123,125.0,930.0,AirTran Airways Corporation,3687.0,2043.0,8,2393.0,22267,0.0,46.0,2010
2124,4.0,250.0,Hawaiian Airlines Inc.,186.0,91.0,8,5.0,6349,3.0,0.0,2010
2125,538.0,3507.0,American Eagle Airlines Inc.,6636.0,3898.0,8,4157.0,37697,2.0,623.0,2010
2126,266.0,1266.0,Comair Inc.,2237.0,303.0,8,1777.0,12949,2.0,288.0,2010
2127,612.0,3345.0,Skywest Airlines Inc.,8842.0,6504.0,8,5301.0,53135,29.0,256.0,2010
2128,344.0,1410.0,United Air Lines Inc.,4523.0,2235.0,8,1850.0,30637,0.0,141.0,2010
2129,272.0,2157.0,US Airways,3816.0,2013.0,8,3099.0,34914,46.0,365.0,2010
2130,340.0,10433.0,Southwest Airlines Co.,20484.0,11963.0,8,5664.0,97615,120.0,761.0,2010
2131,279.0,2525.0,Expressjet Airlines Inc.,4877.0,2634.0,8,3599.0,36081,72.0,285.0,2010
2132,224.0,668.0,Mesa Airlines Inc.,1813.0,912.0,8,903.0,14055,6.0,53.0,2010
2133,396.0,890.0,Pinnacle Airlines Inc.,2289.0,992.0,9,1468.0,20114,1.0,81.0,2010
2134,334.0,3001.0,American Airlines Inc.,6240.0,2631.0,9,3825.0,43423,10.0,885.0,2010
2135,43.0,421.0,Alaska Airlines Inc.,837.0,317.0,9,676.0,11479,5.0,37.0,2010
2136,186.0,1786.0,JetBlue Airways,2746.0,1302.0,9,1981.0,15841,11.0,88.0,2010
2137,50.0,814.0,Continental Air Lines Inc.,1822.0,444.0,9,1713.0,18585,16.0,206.0,2010
2138,558.0,5342.0,Delta Air Lines Inc.,8840.0,4282.0,9,7120.0,61719,2.0,358.0,2010
2139,298.0,2286.0,Atlantic Southeast Airlines,4347.0,2208.0,9,1604.0,26602,9.0,111.0,2010
2140,12.0,403.0,Frontier Airlines Inc.,822.0,465.0,9,464.0,6817,0.0,17.0,2010
2141,35.0,406.0,AirTran Airways Corporation,1454.0,686.0,9,1144.0,19078,0.0,8.0,2010
2142,2.0,199.0,Hawaiian Airlines Inc.,167.0,84.0,9,3.0,5484,2.0,2.0,2010
2143,630.0,2494.0,American Eagle Airlines Inc.,5135.0,2976.0,9,3506.0,36524,1.0,655.0,2010
2144,267.0,1156.0,Comair Inc.,1953.0,333.0,9,1828.0,13541,0.0,220.0,2010
2145,625.0,2398.0,Skywest Airlines Inc.,5788.0,3847.0,9,3450.0,48873,23.0,192.0,2010
2146,161.0,882.0,United Air Lines Inc.,2646.0,1084.0,9,1398.0,28072,7.0,93.0,2010
2147,192.0,1728.0,US Airways,2799.0,1411.0,9,2953.0,33863,17.0,148.0,2010
2148,451.0,7016.0,Southwest Airlines Co.,14351.0,8612.0,9,5403.0,91513,57.0,440.0,2010
2149,364.0,1369.0,Expressjet Airlines Inc.,3134.0,1475.0,9,2382.0,31824,25.0,338.0,2010
2150,150.0,478.0,Mesa Airlines Inc.,1058.0,484.0,9,778.0,12755,8.0,24.0,2010
2151,432.0,876.0,Pinnacle Airlines Inc.,2192.0,809.0,10,1101.0,20698,5.0,79.0,2010
2152,412.0,2840.0,American Airlines Inc.,5283.0,2069.0,10,3224.0,44674,14.0,299.0,2010
2153,78.0,456.0,Alaska Airlines Inc.,923.0,369.0,10,909.0,11622,19.0,64.0,2010
2154,92.0,2219.0,JetBlue Airways,3047.0,1519.0,10,2511.0,16538,17.0,27.0,2010
2155,20.0,925.0,Continental Air Lines Inc.,2235.0,420.0,10,1839.0,20092,16.0,80.0,2010
2156,644.0,5195.0,Delta Air Lines Inc.,9418.0,4267.0,10,6082.0,63436,2.0,427.0,2010
2157,558.0,2587.0,Atlantic Southeast Airlines,4948.0,2690.0,10,2079.0,28157,10.0,203.0,2010
2158,6.0,417.0,Frontier Airlines Inc.,823.0,538.0,10,501.0,6805,0.0,12.0,2010
2159,95.0,458.0,AirTran Airways Corporation,1634.0,805.0,10,1129.0,20400,0.0,16.0,2010
2160,1.0,233.0,Hawaiian Airlines Inc.,152.0,87.0,10,7.0,5529,0.0,3.0,2010
2161,542.0,1945.0,American Eagle Airlines Inc.,4043.0,2118.0,10,2783.0,37766,6.0,389.0,2010
2162,330.0,1030.0,Comair Inc.,1883.0,343.0,10,1856.0,13497,3.0,239.0,2010
2163,924.0,2858.0,Skywest Airlines Inc.,7157.0,4724.0,10,3761.0,49958,13.0,187.0,2010
2164,140.0,887.0,United Air Lines Inc.,2835.0,1197.0,10,1536.0,29144,0.0,61.0,2010
2165,222.0,2166.0,US Airways,3473.0,2006.0,10,3807.0,35223,36.0,133.0,2010
2166,339.0,13826.0,Southwest Airlines Co.,24993.0,15812.0,10,8161.0,94734,225.0,517.0,2010
2167,296.0,1563.0,Expressjet Airlines Inc.,3604.0,1593.0,10,2643.0,33728,17.0,163.0,2010
2168,144.0,248.0,Mesa Airlines Inc.,1231.0,895.0,10,934.0,13518,4.0,10.0,2010
2169,232.0,973.0,Pinnacle Airlines Inc.,2274.0,862.0,11,1366.0,20307,8.0,78.0,2010
2170,155.0,2920.0,American Airlines Inc.,5622.0,2395.0,11,3731.0,43165,3.0,501.0,2010
2171,109.0,644.0,Alaska Airlines Inc.,1425.0,647.0,11,1272.0,11086,8.0,147.0,2010
2172,101.0,2088.0,JetBlue Airways,2969.0,1406.0,11,2054.0,16767,24.0,16.0,2010
2173,18.0,1306.0,Continental Air Lines Inc.,2532.0,635.0,11,2429.0,19778,34.0,85.0,2010
2174,611.0,5222.0,Delta Air Lines Inc.,9106.0,4658.0,11,7241.0,60300,0.0,488.0,2010
2175,319.0,2512.0,Atlantic Southeast Airlines,4562.0,2481.0,11,2005.0,26901,7.0,166.0,2010
2176,2.0,515.0,Frontier Airlines Inc.,904.0,662.0,11,719.0,6321,0.0,13.0,2010
2177,55.0,577.0,AirTran Airways Corporation,1818.0,991.0,11,1422.0,20407,0.0,2.0,2010
2178,5.0,332.0,Hawaiian Airlines Inc.,237.0,130.0,11,4.0,5328,6.0,3.0,2010
2179,335.0,2123.0,American Eagle Airlines Inc.,4471.0,2448.0,11,3359.0,35778,4.0,505.0,2010
2180,185.0,785.0,Comair Inc.,1502.0,285.0,11,1306.0,12518,2.0,165.0,2010
2181,847.0,3546.0,Skywest Airlines Inc.,8057.0,6067.0,11,6066.0,47763,22.0,381.0,2010
2182,104.0,693.0,United Air Lines Inc.,2317.0,879.0,11,1226.0,27318,0.0,41.0,2010
2183,146.0,1938.0,US Airways,2864.0,1569.0,11,3396.0,33898,35.0,68.0,2010
2184,297.0,13103.0,Southwest Airlines Co.,22764.0,13986.0,11,6806.0,91374,138.0,442.0,2010
2185,137.0,1417.0,Expressjet Airlines Inc.,2982.0,1422.0,11,2737.0,29004,21.0,93.0,2010
2186,97.0,488.0,Mesa Airlines Inc.,1073.0,502.0,11,784.0,12986,8.0,32.0,2010
2187,1536.0,1949.0,Pinnacle Airlines Inc.,4682.0,2142.0,12,3434.0,20686,4.0,214.0,2010
2188,1111.0,3761.0,American Airlines Inc.,7845.0,3072.0,12,4349.0,45656,34.0,888.0,2010
2189,94.0,775.0,Alaska Airlines Inc.,1641.0,736.0,12,1320.0,11471,9.0,91.0,2010
2190,1542.0,4129.0,JetBlue Airways,5285.0,3058.0,12,3733.0,18112,28.0,109.0,2010
2191,653.0,2638.0,Continental Air Lines Inc.,5083.0,1534.0,12,3296.0,21118,59.0,524.0,2010
2192,2874.0,8395.0,Delta Air Lines Inc.,13808.0,7052.0,12,9455.0,60940,5.0,1139.0,2010
2193,1380.0,3710.0,Atlantic Southeast Airlines,6886.0,3968.0,12,2980.0,27983,13.0,458.0,2010
2194,38.0,787.0,Frontier Airlines Inc.,1245.0,820.0,12,976.0,6456,0.0,51.0,2010
2195,308.0,977.0,AirTran Airways Corporation,2979.0,1519.0,12,2275.0,20827,0.0,135.0,2010
2196,9.0,615.0,Hawaiian Airlines Inc.,501.0,413.0,12,14.0,5578,5.0,12.0,2010
2197,2004.0,3205.0,American Eagle Airlines Inc.,6806.0,3741.0,12,4587.0,36605,45.0,1100.0,2010
2198,975.0,1435.0,Comair Inc.,2837.0,590.0,12,2536.0,12630,7.0,467.0,2010
2199,2247.0,5513.0,Skywest Airlines Inc.,13473.0,10664.0,12,9710.0,50253,43.0,569.0,2010
2200,599.0,1440.0,United Air Lines Inc.,4241.0,1678.0,12,2291.0,27619,0.0,185.0,2010
2201,806.0,3407.0,US Airways,5005.0,2420.0,12,4363.0,34500,66.0,378.0,2010
2202,1744.0,21226.0,Southwest Airlines Co.,34426.0,23280.0,12,10893.0,94097,387.0,1221.0,2010
2203,1360.0,3308.0,Expressjet Airlines Inc.,6408.0,3374.0,12,4758.0,31126,68.0,470.0,2010
2204,412.0,728.0,Mesa Airlines Inc.,2182.0,1210.0,12,1510.0,13725,7.0,126.0,2010
2205,1490.0,3990.0,American Airlines Inc.,7720.0,3190.0,1,4197.0,46151,3.0,940.0,2011
2206,120.0,567.0,Alaska Airlines Inc.,1178.0,490.0,1,991.0,11376,4.0,83.0,2011
2207,920.0,3428.0,JetBlue Airways,4574.0,2599.0,1,3050.0,17121,33.0,106.0,2011
2208,630.0,1781.0,Continental Air Lines Inc.,3385.0,872.0,1,2811.0,19900,79.0,384.0,2011
2209,3756.0,5535.0,Delta Air Lines Inc.,9413.0,4577.0,1,7297.0,59428,2.0,726.0,2011
2210,2509.0,2799.0,Atlantic Southeast Airlines,5172.0,2851.0,1,2214.0,27099,9.0,300.0,2011
2211,55.0,773.0,Frontier Airlines Inc.,1246.0,705.0,1,1065.0,6253,0.0,36.0,2011
2212,1108.0,989.0,AirTran Airways Corporation,2676.0,1429.0,1,2059.0,19585,0.0,82.0,2011
2213,2.0,455.0,Hawaiian Airlines Inc.,327.0,220.0,1,4.0,5549,1.0,11.0,2011
2214,1643.0,2903.0,American Eagle Airlines Inc.,6259.0,3613.0,1,4775.0,36832,1.0,1023.0,2011
2215,1554.0,3956.0,Skywest Airlines Inc.,9637.0,7241.0,1,7324.0,49796,34.0,409.0,2011
2216,560.0,1104.0,United Air Lines Inc.,3185.0,1369.0,1,2125.0,26174,17.0,185.0,2011
2217,1740.0,2676.0,US Airways,3958.0,1879.0,1,3949.0,34671,53.0,302.0,2011
2218,1439.0,15322.0,Southwest Airlines Co.,27279.0,17224.0,1,8077.0,93373,324.0,881.0,2011
2219,1072.0,2139.0,Expressjet Airlines Inc.,3948.0,2006.0,1,3597.0,27663,64.0,358.0,2011
2220,536.0,547.0,Mesa Airlines Inc.,1654.0,943.0,1,1159.0,13429,6.0,91.0,2011
2221,2732.0,4288.0,American Airlines Inc.,8557.0,4036.0,2,5505.0,41813,14.0,1649.0,2011
2222,164.0,594.0,Alaska Airlines Inc.,1260.0,560.0,2,1156.0,10391,7.0,87.0,2011
2223,815.0,2934.0,JetBlue Airways,4076.0,2240.0,2,2936.0,15982,21.0,65.0,2011
2224,960.0,1498.0,Continental Air Lines Inc.,2844.0,775.0,2,2597.0,18436,46.0,244.0,2011
2225,1794.0,4652.0,Delta Air Lines Inc.,8382.0,3842.0,2,6250.0,53844,2.0,604.0,2011
2226,1077.0,2384.0,Atlantic Southeast Airlines,4517.0,2427.0,2,2020.0,24735,11.0,273.0,2011
2227,136.0,745.0,Frontier Airlines Inc.,1169.0,636.0,2,1159.0,5845,0.0,41.0,2011
2228,487.0,682.0,AirTran Airways Corporation,2015.0,1127.0,2,1801.0,17956,0.0,59.0,2011
2229,6.0,360.0,Hawaiian Airlines Inc.,298.0,205.0,2,1.0,5052,0.0,2.0,2011
2230,3965.0,3349.0,American Eagle Airlines Inc.,7566.0,4556.0,2,5374.0,33523,3.0,1670.0,2011
2231,1973.0,3413.0,Skywest Airlines Inc.,7946.0,5958.0,2,6246.0,45017,21.0,316.0,2011
2232,949.0,1326.0,United Air Lines Inc.,3344.0,1637.0,2,2644.0,24080,0.0,171.0,2011
2233,675.0,2576.0,US Airways,3756.0,1820.0,2,3926.0,31718,46.0,254.0,2011
2234,2897.0,12157.0,Southwest Airlines Co.,21820.0,14458.0,2,8080.0,85277,210.0,686.0,2011
2235,3214.0,3570.0,Expressjet Airlines Inc.,5854.0,3587.0,2,4420.0,29789,25.0,280.0,2011
2236,335.0,520.0,Mesa Airlines Inc.,1481.0,859.0,2,1163.0,12058,10.0,64.0,2011
2237,834.0,4329.0,American Airlines Inc.,7670.0,3336.0,3,4544.0,46705,8.0,421.0,2011
2238,122.0,793.0,Alaska Airlines Inc.,1606.0,699.0,3,1180.0,11976,10.0,56.0,2011
2239,84.0,3285.0,JetBlue Airways,4583.0,2537.0,3,3288.0,18481,21.0,93.0,2011
2240,38.0,2003.0,Continental Air Lines Inc.,3818.0,1315.0,3,3344.0,21338,57.0,303.0,2011
2241,505.0,6205.0,Delta Air Lines Inc.,11025.0,5680.0,3,8380.0,62641,4.0,522.0,2011
2242,593.0,3944.0,Atlantic Southeast Airlines,7050.0,4511.0,3,3638.0,29158,16.0,241.0,2011
2243,9.0,698.0,Frontier Airlines Inc.,1191.0,628.0,3,1002.0,6731,0.0,19.0,2011
2244,126.0,779.0,AirTran Airways Corporation,2902.0,1771.0,3,2303.0,21691,0.0,30.0,2011
2245,23.0,534.0,Hawaiian Airlines Inc.,466.0,335.0,3,5.0,5617,0.0,1.0,2011
2246,719.0,3071.0,American Eagle Airlines Inc.,6117.0,3436.0,3,4125.0,37664,3.0,446.0,2011
2247,1278.0,3592.0,Skywest Airlines Inc.,8792.0,6625.0,3,6235.0,50297,39.0,211.0,2011
2248,203.0,1262.0,United Air Lines Inc.,3916.0,2030.0,3,2356.0,27481,0.0,74.0,2011
2249,238.0,3002.0,US Airways,4144.0,1971.0,3,4207.0,35961,45.0,167.0,2011
2250,628.0,12088.0,Southwest Airlines Co.,22691.0,14671.0,3,7858.0,99857,201.0,721.0,2011
2251,941.0,3862.0,Expressjet Airlines Inc.,6774.0,4237.0,3,4525.0,37328,29.0,193.0,2011
2252,330.0,609.0,Mesa Airlines Inc.,1719.0,906.0,3,1189.0,13761,5.0,47.0,2011
2253,1189.0,4952.0,American Airlines Inc.,10217.0,5292.0,4,7625.0,45130,6.0,1484.0,2011
2254,59.0,447.0,Alaska Airlines Inc.,909.0,347.0,4,772.0,11754,11.0,26.0,2011
2255,186.0,3191.0,JetBlue Airways,4683.0,2539.0,4,3718.0,18212,33.0,92.0,2011
2256,91.0,2148.0,Continental Air Lines Inc.,4312.0,1339.0,4,4309.0,20203,43.0,191.0,2011
2257,634.0,5718.0,Delta Air Lines Inc.,10743.0,5461.0,4,7941.0,60496,3.0,536.0,2011
2258,1007.0,3983.0,Atlantic Southeast Airlines,6995.0,4445.0,4,3718.0,27125,11.0,337.0,2011
2259,14.0,663.0,Frontier Airlines Inc.,1102.0,551.0,4,850.0,6356,0.0,11.0,2011
2260,130.0,756.0,AirTran Airways Corporation,3091.0,1887.0,4,2312.0,21208,0.0,62.0,2011
2261,3.0,288.0,Hawaiian Airlines Inc.,245.0,141.0,4,0.0,5560,0.0,0.0,2011
2262,1906.0,3823.0,American Eagle Airlines Inc.,8404.0,5148.0,4,6729.0,37599,3.0,996.0,2011
2263,847.0,2956.0,Skywest Airlines Inc.,6762.0,5143.0,4,5568.0,47102,32.0,187.0,2011
2264,291.0,1317.0,United Air Lines Inc.,4016.0,2175.0,4,2776.0,25243,2.0,138.0,2011
2265,382.0,3319.0,US Airways,4805.0,2478.0,4,5295.0,33942,59.0,284.0,2011
2266,1727.0,13449.0,Southwest Airlines Co.,25111.0,16784.0,4,8512.0,98224,236.0,783.0,2011
2267,1361.0,5025.0,Expressjet Airlines Inc.,8179.0,5573.0,4,6738.0,35833,39.0,240.0,2011
2268,336.0,654.0,Mesa Airlines Inc.,1856.0,1142.0,4,1178.0,13037,5.0,59.0,2011
2269,2552.0,4980.0,American Airlines Inc.,10411.0,4977.0,5,6547.0,46088,7.0,1985.0,2011
2270,32.0,392.0,Alaska Airlines Inc.,877.0,295.0,5,690.0,12137,4.0,22.0,2011
2271,80.0,2296.0,JetBlue Airways,3676.0,1886.0,5,2780.0,17929,10.0,63.0,2011
2272,43.0,2053.0,Continental Air Lines Inc.,3844.0,1100.0,5,3723.0,20444,50.0,288.0,2011
2273,357.0,5127.0,Delta Air Lines Inc.,9318.0,4289.0,5,6547.0,62988,6.0,573.0,2011
2274,737.0,3585.0,Atlantic Southeast Airlines,6282.0,3871.0,5,3252.0,28295,12.0,277.0,2011
2275,7.0,1101.0,Frontier Airlines Inc.,1732.0,982.0,5,1352.0,7233,0.0,69.0,2011
2276,87.0,672.0,AirTran Airways Corporation,2659.0,1409.0,5,1774.0,21393,0.0,30.0,2011
2277,42.0,407.0,Hawaiian Airlines Inc.,353.0,202.0,5,0.0,5707,0.0,16.0,2011
2278,2576.0,3691.0,American Eagle Airlines Inc.,8933.0,5189.0,5,6679.0,39142,2.0,1460.0,2011
2279,1029.0,2784.0,Skywest Airlines Inc.,7033.0,4902.0,5,4637.0,48550,43.0,263.0,2011
2280,327.0,1786.0,United Air Lines Inc.,4804.0,2525.0,5,3199.0,25999,10.0,249.0,2011
2281,378.0,4613.0,US Airways,6029.0,3174.0,5,6023.0,35164,70.0,295.0,2011
2282,831.0,14211.0,Southwest Airlines Co.,26184.0,17228.0,5,8615.0,99942,211.0,1180.0,2011
2283,1426.0,4291.0,Expressjet Airlines Inc.,7035.0,4493.0,5,5808.0,36191,70.0,290.0,2011
2284,250.0,0.0,Mesa Airlines Inc.,1610.0,1574.0,5,925.0,13410,0.0,0.0,2011
2285,1038.0,5330.0,American Airlines Inc.,8952.0,4041.0,6,5207.0,45759,21.0,791.0,2011
2286,37.0,376.0,Alaska Airlines Inc.,880.0,314.0,6,662.0,12855,7.0,22.0,2011
2287,158.0,2838.0,JetBlue Airways,4193.0,2299.0,6,2879.0,18294,14.0,132.0,2011
2288,38.0,2540.0,Continental Air Lines Inc.,4482.0,1438.0,6,3612.0,21065,63.0,343.0,2011
2289,679.0,6570.0,Delta Air Lines Inc.,12147.0,5973.0,6,7336.0,64043,5.0,1133.0,2011
2290,1101.0,4789.0,Atlantic Southeast Airlines,8384.0,5309.0,6,4195.0,29033,18.0,458.0,2011
2291,20.0,905.0,Frontier Airlines Inc.,1697.0,963.0,6,1074.0,7635,0.0,62.0,2011
2292,124.0,906.0,AirTran Airways Corporation,3522.0,2073.0,6,2681.0,21944,0.0,78.0,2011
2293,20.0,307.0,Hawaiian Airlines Inc.,293.0,158.0,6,5.0,5747,1.0,3.0,2011
2294,1757.0,3441.0,American Eagle Airlines Inc.,6997.0,3908.0,6,4962.0,38383,1.0,916.0,2011
2295,965.0,3934.0,Skywest Airlines Inc.,9094.0,6746.0,6,5762.0,50852,22.0,244.0,2011
2296,511.0,2688.0,United Air Lines Inc.,6107.0,3601.0,6,3554.0,27742,1.0,206.0,2011
2297,544.0,4948.0,US Airways,6452.0,3480.0,6,5858.0,34425,84.0,485.0,2011
2298,588.0,11501.0,Southwest Airlines Co.,22474.0,14254.0,6,6837.0,100596,169.0,930.0,2011
2299,1268.0,4638.0,Expressjet Airlines Inc.,7776.0,4962.0,6,5186.0,36654,51.0,294.0,2011
2300,442.0,1000.0,Mesa Airlines Inc.,2287.0,1092.0,6,1047.0,13561,8.0,81.0,2011
2301,991.0,5387.0,American Airlines Inc.,9469.0,4325.0,7,4858.0,47249,4.0,931.0,2011
2302,37.0,492.0,Alaska Airlines Inc.,1141.0,443.0,7,625.0,13331,8.0,28.0,2011
2303,114.0,3100.0,JetBlue Airways,4396.0,2412.0,7,2939.0,19549,25.0,130.0,2011
2304,111.0,2566.0,Continental Air Lines Inc.,4815.0,1394.0,7,3211.0,21602,50.0,316.0,2011
2305,635.0,6491.0,Delta Air Lines Inc.,12561.0,5802.0,7,6694.0,66897,5.0,977.0,2011
2306,768.0,4590.0,Atlantic Southeast Airlines,8132.0,5110.0,7,3857.0,30020,7.0,361.0,2011
2307,265.0,1087.0,Frontier Airlines Inc.,1891.0,1039.0,7,1313.0,8230,0.0,125.0,2011
2308,105.0,882.0,AirTran Airways Corporation,3382.0,2048.0,7,2619.0,22665,0.0,57.0,2011
2309,2.0,250.0,Hawaiian Airlines Inc.,223.0,132.0,7,6.0,5976,1.0,0.0,2011
2310,1402.0,3523.0,American Eagle Airlines Inc.,7200.0,4058.0,7,5061.0,39286,4.0,702.0,2011
2311,1438.0,4173.0,Skywest Airlines Inc.,10611.0,8112.0,7,6648.0,53082,14.0,343.0,2011
2312,733.0,2741.0,United Air Lines Inc.,6930.0,4080.0,7,3491.0,29056,0.0,322.0,2011
2313,599.0,4397.0,US Airways,6139.0,3043.0,7,5181.0,35196,56.0,430.0,2011
2314,565.0,8746.0,Southwest Airlines Co.,19216.0,11254.0,7,5582.0,102374,68.0,1026.0,2011
2315,1097.0,5200.0,Expressjet Airlines Inc.,8810.0,5733.0,7,5687.0,38513,75.0,358.0,2011
2316,370.0,756.0,Mesa Airlines Inc.,2320.0,1293.0,7,918.0,14193,8.0,102.0,2011
2317,1601.0,5229.0,American Airlines Inc.,9330.0,4279.0,8,5054.0,46911,11.0,1127.0,2011
2318,68.0,448.0,Alaska Airlines Inc.,1090.0,423.0,8,612.0,13314,13.0,24.0,2011
2319,1373.0,3704.0,JetBlue Airways,5611.0,3411.0,8,3624.0,19510,31.0,283.0,2011
2320,709.0,2421.0,Continental Air Lines Inc.,4480.0,1220.0,8,3090.0,21596,57.0,296.0,2011
2321,1242.0,5194.0,Delta Air Lines Inc.,9877.0,4398.0,8,5435.0,66099,2.0,688.0,2011
2322,736.0,3222.0,Atlantic Southeast Airlines,5698.0,3329.0,8,2751.0,29124,16.0,234.0,2011
2323,50.0,750.0,Frontier Airlines Inc.,1272.0,632.0,8,918.0,8288,0.0,22.0,2011
2324,412.0,858.0,AirTran Airways Corporation,2825.0,1609.0,8,2256.0,22432,0.0,43.0,2011
2325,4.0,254.0,Hawaiian Airlines Inc.,233.0,110.0,8,5.0,5832,0.0,1.0,2011
2326,1779.0,3501.0,American Eagle Airlines Inc.,6601.0,3621.0,8,4636.0,39360,3.0,678.0,2011
2327,767.0,3494.0,Skywest Airlines Inc.,8675.0,6448.0,8,5273.0,53431,32.0,224.0,2011
2328,699.0,2116.0,United Air Lines Inc.,5276.0,2818.0,8,3008.0,28694,3.0,271.0,2011
2329,1194.0,4294.0,US Airways,5944.0,2975.0,8,4962.0,34490,63.0,501.0,2011
2330,1314.0,8690.0,Southwest Airlines Co.,19029.0,10927.0,8,5362.0,100374,102.0,969.0,2011
2331,1488.0,3596.0,Expressjet Airlines Inc.,6315.0,3634.0,8,3811.0,38158,42.0,250.0,2011
2332,290.0,577.0,Mesa Airlines Inc.,1886.0,455.0,8,927.0,13829,0.0,762.0,2011
2333,359.0,3797.0,American Airlines Inc.,6606.0,2853.0,9,4124.0,43560,8.0,617.0,2011
2334,45.0,359.0,Alaska Airlines Inc.,801.0,279.0,9,529.0,11836,10.0,22.0,2011
2335,32.0,2036.0,JetBlue Airways,3099.0,1630.0,9,2476.0,16938,14.0,67.0,2011
2336,40.0,1458.0,Continental Air Lines Inc.,2442.0,613.0,9,2940.0,19027,22.0,168.0,2011
2337,173.0,3099.0,Delta Air Lines Inc.,6036.0,2574.0,9,4223.0,59177,3.0,256.0,2011
2338,271.0,2480.0,Atlantic Southeast Airlines,4146.0,2364.0,9,2179.0,25791,8.0,181.0,2011
2339,7.0,507.0,Frontier Airlines Inc.,874.0,351.0,9,690.0,7477,0.0,27.0,2011
2340,64.0,449.0,AirTran Airways Corporation,1516.0,761.0,9,1281.0,19192,0.0,8.0,2011
2341,3.0,202.0,Hawaiian Airlines Inc.,184.0,98.0,9,2.0,5368,5.0,1.0,2011
2342,500.0,2060.0,American Eagle Airlines Inc.,4091.0,2216.0,9,3531.0,36552,2.0,394.0,2011
2343,425.0,2389.0,Skywest Airlines Inc.,5879.0,4255.0,9,3672.0,47162,22.0,136.0,2011
2344,157.0,1410.0,United Air Lines Inc.,3242.0,1604.0,9,2898.0,24651,0.0,115.0,2011
2345,295.0,2973.0,US Airways,3970.0,2045.0,9,4285.0,32245,43.0,202.0,2011
2346,652.0,7649.0,Southwest Airlines Co.,17016.0,9930.0,9,5290.0,93019,99.0,707.0,2011
2347,780.0,3440.0,Expressjet Airlines Inc.,5690.0,3402.0,9,3711.0,33074,22.0,154.0,2011
2348,184.0,549.0,Mesa Airlines Inc.,1472.0,709.0,9,621.0,12399,7.0,43.0,2011
2349,269.0,3905.0,American Airlines Inc.,6281.0,2782.0,10,4328.0,44463,11.0,428.0,2011
2350,49.0,358.0,Alaska Airlines Inc.,761.0,247.0,10,689.0,11933,10.0,26.0,2011
2351,94.0,2296.0,JetBlue Airways,3385.0,1795.0,10,2633.0,17460,27.0,76.0,2011
2352,155.0,1553.0,Continental Air Lines Inc.,2834.0,691.0,10,2618.0,20580,20.0,204.0,2011
2353,182.0,2944.0,Delta Air Lines Inc.,5606.0,2179.0,10,3832.0,61212,2.0,117.0,2011
2354,189.0,2170.0,Atlantic Southeast Airlines,3880.0,2092.0,10,1716.0,27072,5.0,97.0,2011
2355,13.0,539.0,Frontier Airlines Inc.,904.0,419.0,10,667.0,7355,0.0,6.0,2011
2356,66.0,590.0,AirTran Airways Corporation,1472.0,748.0,10,1352.0,20076,0.0,6.0,2011
2357,9.0,252.0,Hawaiian Airlines Inc.,200.0,102.0,10,5.0,5485,2.0,0.0,2011
2358,492.0,2165.0,American Eagle Airlines Inc.,4118.0,2220.0,10,3405.0,37685,2.0,413.0,2011
2359,612.0,2241.0,Skywest Airlines Inc.,5698.0,4028.0,10,3519.0,48394,15.0,124.0,2011
2360,143.0,1551.0,United Air Lines Inc.,3296.0,1669.0,10,2861.0,25121,1.0,81.0,2011
2361,183.0,2473.0,US Airways,3312.0,1518.0,10,3438.0,34121,28.0,110.0,2011
2362,649.0,7353.0,Southwest Airlines Co.,16069.0,8527.0,10,4447.0,97171,100.0,459.0,2011
2363,643.0,2921.0,Expressjet Airlines Inc.,5054.0,2784.0,10,3082.0,33667,20.0,184.0,2011
2364,153.0,539.0,Mesa Airlines Inc.,1252.0,592.0,10,700.0,12602,6.0,30.0,2011
2365,190.0,3607.0,American Airlines Inc.,6204.0,2695.0,11,4834.0,41465,1.0,432.0,2011
2366,125.0,535.0,Alaska Airlines Inc.,1227.0,524.0,11,1059.0,11293,12.0,105.0,2011
